,Time,Temp. [°C],Cycle Nr.,Well,OD,Row,Col,Color,Strain
252,0.0,30.1,1.0,A10,0.2198999971151352,A,10,#e41a1c,TG1-RFP
253,0.2325,30.1,2.0,A10,0.23659999668598175,A,10,#e41a1c,TG1-RFP
254,0.46502777777777776,30.2,3.0,A10,0.2612999975681305,A,10,#e41a1c,TG1-RFP
255,0.6975277777777777,30.2,4.0,A10,0.2937000095844269,A,10,#e41a1c,TG1-RFP
256,1.0013888888888889,30.1,1.0,A10,0.3402000069618225,A,10,#e41a1c,TG1-RFP
257,1.2338055555555556,30.2,2.0,A10,0.36570000648498535,A,10,#e41a1c,TG1-RFP
258,1.466222222222222,29.9,3.0,A10,0.39480000734329224,A,10,#e41a1c,TG1-RFP
259,1.8391666666666666,30.3,1.0,A10,0.41519999504089355,A,10,#e41a1c,TG1-RFP
260,2.0715833333333333,30.1,2.0,A10,0.4366999864578247,A,10,#e41a1c,TG1-RFP
261,2.304,30.1,3.0,A10,0.4494999945163727,A,10,#e41a1c,TG1-RFP
262,2.5372500000000002,30.2,4.0,A10,0.45980000495910645,A,10,#e41a1c,TG1-RFP
263,2.848611111111111,29.9,1.0,A10,0.48089998960494995,A,10,#e41a1c,TG1-RFP
264,3.081111111111111,30.0,2.0,A10,0.49549999833106995,A,10,#e41a1c,TG1-RFP
265,3.3145277777777777,29.9,3.0,A10,0.5072000026702881,A,10,#e41a1c,TG1-RFP
266,3.5470277777777777,30.1,4.0,A10,0.5174999833106995,A,10,#e41a1c,TG1-RFP
267,3.828333333333333,30.1,1.0,A10,0.5382999777793884,A,10,#e41a1c,TG1-RFP
268,4.060805555555556,30.2,2.0,A10,0.5471000075340271,A,10,#e41a1c,TG1-RFP
269,4.2941666666666665,30.0,3.0,A10,0.5612999796867371,A,10,#e41a1c,TG1-RFP
270,4.526638888888889,30.3,4.0,A10,0.5734999775886536,A,10,#e41a1c,TG1-RFP
271,4.759111111111111,30.0,5.0,A10,0.5848000049591064,A,10,#e41a1c,TG1-RFP
272,4.991583333333334,29.9,6.0,A10,0.5939000248908997,A,10,#e41a1c,TG1-RFP
273,5.275277777777778,30.2,1.0,A10,0.6107000112533569,A,10,#e41a1c,TG1-RFP
274,5.507750000000001,30.2,2.0,A10,0.6128000020980835,A,10,#e41a1c,TG1-RFP
275,5.740222222222222,30.0,3.0,A10,0.6187999844551086,A,10,#e41a1c,TG1-RFP
276,6.038611111111111,30.3,1.0,A10,0.6229000091552734,A,10,#e41a1c,TG1-RFP
277,6.271027777777778,30.2,2.0,A10,0.6294999718666077,A,10,#e41a1c,TG1-RFP
